iteration	ph_iter	max_eps															
797	2	9,45E-06															
798	2	9,59E-06															
799	2	9,78E-06															
800	4	9,87E-06															
801	4	9,85E-06															
802	3	9,82E-06															
803	3	9,85E-06															
804	3	9,70E-06															
805	3	9,72E-06															
806	2	9,94E-06															
807	4	9,36E-06															
808	4	9,63E-06															
809	4	9,76E-06															
810	4	9,80E-06															
811	4	9,73E-06															
812	4	9,52E-06															
813	4	9,17E-06															
814	2	9,57E-06															
815	6	9,70E-06															
816	6	9,57E-06															
817	6	9,39E-06															
818	4	9,83E-06															
819	6	9,42E-06															
820	4	9,86E-06															
821	6	9,27E-06															
822	4	9,63E-06															
823	4	9,69E-06															
824	4	9,70E-06															
825	5	9,83E-06															
826	7	9,94E-06															
827	6	9,98E-06															
828	6	9,99E-06															
829	8	9,90E-06															
830	6	9,97E-06															
831	7	9,80E-06															
832	5	9,96E-06															
833	5	9,98E-06															
834	5	9,90E-06															
835	5	9,80E-06															
836	5	9,59E-06															
837	5	9,21E-06															
838	5	9,12E-06															
839	5	9,06E-06															
840	3	9,97E-06															
841	3	9,93E-06															
842	5	9,56E-06															
843	3	9,81E-06															
844	5	9,63E-06															
845	5	9,72E-06															
846	5	9,69E-06															
847	5	9,61E-06															
848	5	9,80E-06															
849	6	9,49E-06															
850	4	9,73E-06															
851	8	9,76E-06															
852	7	9,48E-06															
853	4	9,97E-06															
854	16	9,91E-06															
855	4	8,71E-06															
856	4	9,65E-06															
857	27	9,97E-06															
858	2	9,83E-06															
859	7	9,66E-06															
860	23	1,00E-05															
861	2	9,34E-06															
862	23	9,94E-06															
863	3	9,92E-06															
864	27	9,99E-06															
865	4	8,84E-06															
866	28	9,94E-06															
867	4	9,06E-06															
868	31	9,94E-06															
869	4	9,00E-06															
870	33	9,99E-06															
871	4	9,01E-06															
872	36	1,00E-05															
873	4	8,96E-06															
874	41	9,97E-06															
875	8	9,83E-06															
876	40	1,00E-05															
877	20	1,00E-05															
